geom,Address,Age 65+ Total,All_Persons,% of Seniors,latitude,longitude,stop_code,stop_name,stop_lat,stop_lon,wheelchair_boarding,has_shelter,has_shelter_with_bench,distance,id,source,bench_count,amenity
"{""type"":""LineString"",""coordinates"":[[-79.41576,43.77664],[-79.41571,43.77664],[-79.41564999999999,43.77664999999999],[-79.41558999999999,43.77666],[-79.41553999999999,43.77666],[-79.41549999999999,43.77667],[-79.41549,43.77667],[-79.41549,43.77667999999999],[-79.41548,43.77669],[-79.41548,43.77673],[-79.41557,43.77691],[-79.41557,43.77691],[-79.41505999999999,43.77703]]}",5444 Yonge St,"294","519",0.566473988439306,43.7764814,-79.4157307,"9015",Yonge St at Kempford Blvd,43.777067,-79.415018,Some,"0","1","85","107",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.41503,43.77584999999999],[-79.41499,43.77586999999999],[-79.41496999999999,43.77586999999999],[-79.41491,43.7759],[-79.41487999999999,43.77591999999999],[-79.41485,43.77593],[-79.41477,43.77593999999999],[-79.41477,43.77593999999999],[-79.41464999999999,43.77546999999999],[-79.41459999999999,43.77528999999999],[-79.41459999999999,43.77526999999999]]}",5430 Yonge St,"234","273",0.857142857142857,43.7760268,-79.4151333,"9009",Yonge St at Horsham Ave,43.775275,-79.414569,Some,"1","1","114","108",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.40542999999999,43.76395999999999],[-79.40533999999999,43.76379],[-79.40525999999999,43.7637],[-79.40519,43.76355],[-79.40516999999999,43.76352],[-79.4051,43.76337999999999],[-79.40506999999999,43.76328999999999],[-79.40492,43.76301999999999],[-79.40491,43.76299999999999],[-79.40492999999999,43.76299999999999],[-79.40491,43.76297],[-79.40471999999999,43.76279],[-79.40471999999999,43.76279],[-79.40476999999999,43.76277999999999]]}",10 Kenneth Ave,"199","432",0.460648148148148,43.7638731,-79.4057664,"1540",Sheppard Ave East at Leona Dr,43.762778,-79.404772,Some,"1","1","144","109",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.4154,43.77694999999999],[-79.41505999999999,43.77703]]}",5460 Yonge St,"147","422",0.348341232227488,43.7771444,-79.4154866,"9015",Yonge St at Kempford Blvd,43.777067,-79.415018,Some,"0","1","33","110",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.41249,43.76424999999999],[-79.41253,43.76436],[-79.41257,43.76447999999999],[-79.41257,43.76456],[-79.41257,43.76456],[-79.41253,43.76464],[-79.41244,43.76467],[-79.41221,43.76471999999999],[-79.41213,43.76476],[-79.41198,43.76478999999999],[-79.41195999999999,43.76478999999999],[-79.41195999999999,43.76478999999999],[-79.41198,43.76487999999999]]}",100 Upper Madison Ave,"176","571",0.308231173380035,43.7641932,-79.4127583,"9007",Yonge St at Upper Madison Ave (North),43.76489,-79.411895,Some,"0","0","114","111",Google,"0",
"{""type"":""LineString"",""coordinates"":[[-79.40516499999999,43.76416799999999],[-79.40512699999999,43.764085],[-79.405241,43.764065],[-79.405337,43.76403899999999],[-79.40535599999999,43.763997],[-79.405417,43.763983],[-79.40528299999999,43.76371199999999],[-79.40513799999999,43.763413],[-79.40492,43.76297799999999],[-79.405141,43.76293199999999]]}",5 Kenneth Ave,"138","317",0.435331230283912,43.7642337,-79.4048887,"1539",Sheppard Ave East at Kenneth Ave West Side,43.762924,-79.405138,Some,"1","1","174","112",OpenStreetMaps,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.40640999999999,43.74877999999999],[-79.40639,43.74869999999999],[-79.40639,43.74869],[-79.40637999999999,43.74868],[-79.40627999999999,43.74824999999999],[-79.40619999999999,43.74792],[-79.40619999999999,43.74786],[-79.40622,43.74779],[-79.40625,43.74772999999999],[-79.40628999999999,43.74766],[-79.40634,43.74759999999999],[-79.40639,43.74756],[-79.40644,43.74752],[-79.40646999999999,43.7475],[-79.40650999999999,43.74748],[-79.40654,43.74747],[-79.40658999999999,43.74743999999999],[-79.40667999999999,43.74741999999999],[-79.40680999999999,43.74739],[-79.40690999999999,43.74736],[-79.40703999999999,43.74734],[-79.40721,43.74730999999999],[-79.40725,43.7473],[-79.40725,43.7473],[-79.40722999999999,43.74721]]}",11 William Carson Cres,"104","202",0.514851485148515,43.7488088,-79.4061187,"8963",Yonge St at William Carson Cres,43.747206,-79.407246,Some,"1","1","243","113",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.40698,43.74924],[-79.40688,43.74924],[-79.40689999999999,43.74969999999999],[-79.40689999999999,43.74983999999999],[-79.40689999999999,43.74983999999999],[-79.40649999999999,43.74983999999999],[-79.40649999999999,43.74983999999999],[-79.40646999999999,43.74962],[-79.40649999999999,43.7496],[-79.40661,43.74949999999999],[-79.40663,43.74947999999999],[-79.40664999999999,43.74945],[-79.40666,43.74942999999999],[-79.40667999999999,43.74938999999999],[-79.40668999999999,43.74936],[-79.4067,43.74933],[-79.40668999999999,43.74929],[-79.40667999999999,43.74922999999999],[-79.40663,43.74900999999999],[-79.40655999999999,43.74868],[-79.40655999999999,43.74866999999999],[-79.40655999999999,43.74866],[-79.40645,43.74823],[-79.40637999999999,43.74790999999999],[-79.40637999999999,43.74786999999999],[-79.40639,43.74781999999999],[-79.40640999999999,43.74777],[-79.40644,43.74772],[-79.40648,43.74766999999999],[-79.40652,43.74763999999999],[-79.40654999999999,43.74761],[-79.40658,43.74759999999999],[-79.40661,43.74757999999999],[-79.40663999999999,43.74757],[-79.40667,43.74756],[-79.40673999999999,43.74752999999999],[-79.40679,43.74752],[-79.40692,43.74750999999999],[-79.40708999999999,43.74747],[-79.40728,43.74743999999999],[-79.40726999999999,43.74741],[-79.40726999999999,43.74741],[-79.40724,43.7473],[-79.40725,43.7473],[-79.40722999999999,43.74721]]}",18 William Carson Cres,"93","297",0.313131313131313,43.7490547,-79.4071743,"8963",Yonge St at William Carson Cres,43.747206,-79.407246,Some,"1","1","470","114",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.40482,43.74363],[-79.40484999999999,43.74363],[-79.40498999999999,43.74358999999999],[-79.40507999999999,43.74358],[-79.40513,43.74356999999999],[-79.40515999999999,43.74356999999999],[-79.40515999999999,43.74356999999999],[-79.40529999999999,43.74349999999999],[-79.40531,43.74349],[-79.40536,43.74347999999999],[-79.40556999999999,43.74344],[-79.40561999999999,43.74342999999999],[-79.40565999999999,43.74342999999999],[-79.40570999999999,43.74342],[-79.40577,43.74340999999999],[-79.40600999999999,43.74336]]}",10 Old York Mills Rd,"99","186",0.532258064516129,43.743812,-79.4048868,"13792",York Mills Station - Southbound Platform,43.743248,-79.405991,Some,"0","0","103","115",Google,"0",
"{""type"":""LineString"",""coordinates"":[[-79.40694,43.75005999999999],[-79.40693,43.75010999999999],[-79.40689999999999,43.75014999999999],[-79.40685,43.7502],[-79.40675,43.75025999999999],[-79.40667,43.75029],[-79.40658999999999,43.75030999999999],[-79.40646999999999,43.75032],[-79.40637999999999,43.7503],[-79.40631999999999,43.75027],[-79.40627,43.75023],[-79.40622999999999,43.75016],[-79.40622,43.75007999999999],[-79.40621,43.75],[-79.40622999999999,43.74994999999999],[-79.40625,43.74992],[-79.40627,43.74989],[-79.4063,43.74987],[-79.40645,43.74983999999999],[-79.40645,43.74983999999999],[-79.40645,43.74983999999999],[-79.40649999999999,43.74983999999999],[-79.40646999999999,43.74962],[-79.40649999999999,43.7496],[-79.40661,43.74949999999999],[-79.40663,43.74947999999999],[-79.40664999999999,43.74945],[-79.40666,43.74942999999999],[-79.40667999999999,43.74938999999999],[-79.40668999999999,43.74936],[-79.4067,43.74933],[-79.40668999999999,43.74929],[-79.40667999999999,43.74922999999999],[-79.40663,43.74900999999999],[-79.40655999999999,43.74868],[-79.40655999999999,43.74866999999999],[-79.40655999999999,43.74866],[-79.40645,43.74823],[-79.40637999999999,43.74790999999999],[-79.40637999999999,43.74786999999999],[-79.40639,43.74781999999999],[-79.40640999999999,43.74777],[-79.40644,43.74772],[-79.40648,43.74766999999999],[-79.40652,43.74763999999999],[-79.40654999999999,43.74761],[-79.40658,43.74759999999999],[-79.40661,43.74757999999999],[-79.40663999999999,43.74757],[-79.40667,43.74756],[-79.40673999999999,43.74752999999999],[-79.40679,43.74752],[-79.40692,43.74750999999999],[-79.40708999999999,43.74747],[-79.40728,43.74743999999999],[-79.40726999999999,43.74741],[-79.40726999999999,43.74741],[-79.40724,43.7473],[-79.40725,43.7473],[-79.40722999999999,43.74721]]}",28 William Carson Cres,"119","382",0.31151832460733,43.7501093,-79.4073306,"8963",Yonge St at William Carson Cres,43.747206,-79.407246,Some,"1","1","427","116",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.44513,43.78396],[-79.44526,43.78392999999999],[-79.44532999999999,43.78392],[-79.44532999999999,43.78392],[-79.44535,43.78403999999999],[-79.44536999999999,43.78403999999999],[-79.4454,43.78417999999999]]}",485 Patricia Ave,"259","294",0.880952380952381,43.783814,-79.4450705,"184",Bathurst St at Patricia Ave North Side,43.78418,-79.44541,Some,"0","1","58","117",Google,"1","Shelter With Bench Underneath,Bench nearby"
"{""type"":""LineString"",""coordinates"":[[-79.44602,43.79178999999999],[-79.44597,43.79177],[-79.44589999999999,43.79178],[-79.44589,43.79175],[-79.44588,43.79173],[-79.44586999999999,43.79171999999999],[-79.44585999999999,43.79171999999999],[-79.44584999999999,43.79171],[-79.44580999999999,43.79171],[-79.44576,43.79171],[-79.44576,43.79171]]}",6250 Bathurst St,"366","394",0.928934010152284,43.7916477,-79.4461455,"207",Bathurst St at Steeles Ave West South Side,43.791465,-79.445601,Some,"1","1","54","118",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.44361,43.76603999999999],[-79.44343999999999,43.7661],[-79.44306,43.76612999999999],[-79.44290999999999,43.76612999999999],[-79.44274,43.76612999999999],[-79.44245999999999,43.76617999999999],[-79.44245999999999,43.76617999999999],[-79.44244999999999,43.76612999999999],[-79.44244,43.76610999999999],[-79.44243,43.76606],[-79.4424,43.76601],[-79.44236999999999,43.76594999999999],[-79.44234,43.7659],[-79.44226,43.76581],[-79.44217999999999,43.76572999999999],[-79.44208999999999,43.76565999999999],[-79.44201999999999,43.76561999999999],[-79.44196999999999,43.76559],[-79.44185,43.76554],[-79.44164999999999,43.76547999999999],[-79.44155,43.76545],[-79.44144,43.76543],[-79.44132999999999,43.76541],[-79.44123,43.7654],[-79.44114,43.7654],[-79.4411,43.76541],[-79.44111999999999,43.76547999999999],[-79.44111999999999,43.7655],[-79.44111999999999,43.7655]]}",34 Carscadden Dr,"54","116",0.46551724137931,43.7657585,-79.4437815,"104",Bathurst St at Carscadden Dr,43.765547,-79.441098,Some,"0","1","264","119",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.44605,43.77966],[-79.44612999999999,43.77960999999999],[-79.44621999999999,43.77955999999999],[-79.44633,43.77953999999999],[-79.44633,43.77953999999999],[-79.44643999999999,43.77958],[-79.44648999999999,43.77962],[-79.44652,43.77966],[-79.44652,43.77966],[-79.44661,43.77962999999999],[-79.44671999999999,43.77960999999999],[-79.44674999999999,43.7796],[-79.44692,43.77955999999999],[-79.44697999999999,43.77955]]}",115 Antibes Dr,"90","224",0.401785714285714,43.779581,-79.4459008,"9283",Opposite 100 Antibes Dr,43.779568,-79.446995,Some,"1","1","90","120",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.44576,43.78025999999999],[-79.44574,43.7802],[-79.44572999999999,43.78014999999999],[-79.44574,43.78011999999999],[-79.44575,43.78009],[-79.44576999999999,43.78007],[-79.44580999999999,43.78002999999999],[-79.44588,43.77998999999999],[-79.44598,43.77994],[-79.44603999999999,43.77993],[-79.44614,43.77991999999999],[-79.44620999999999,43.77993],[-79.44620999999999,43.77993],[-79.44623,43.77991],[-79.44625,43.77987],[-79.44626999999999,43.77984],[-79.44628,43.77982999999999],[-79.44634999999999,43.77976999999999],[-79.44639999999999,43.77973999999999],[-79.44644999999999,43.77971],[-79.44652,43.77964999999999],[-79.44661,43.77962999999999],[-79.44671999999999,43.77960999999999],[-79.44674999999999,43.7796],[-79.44692,43.77955999999999],[-79.44697999999999,43.77955]]}",135 Antibes Dr,"126","341",0.36950146627566,43.7803137,-79.445523,"9283",Opposite 100 Antibes Dr,43.779568,-79.446995,Some,"1","1","138","121",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.45192,43.78956999999999],[-79.45198,43.78954999999999],[-79.45198999999999,43.78954999999999],[-79.45201,43.78954],[-79.45202,43.78952999999999],[-79.45202999999999,43.78952],[-79.45205,43.78951],[-79.45206,43.78949999999999],[-79.4521,43.78949],[-79.45219,43.78947999999999],[-79.45233,43.78943999999999],[-79.45233,43.78943999999999],[-79.45247,43.78978],[-79.4525,43.78985],[-79.45252,43.7899],[-79.45255,43.78996999999999],[-79.45256999999999,43.79001],[-79.45259,43.79005999999999],[-79.45265,43.79023],[-79.45269999999999,43.79032],[-79.45280999999999,43.79059999999999],[-79.45286,43.79070999999999],[-79.45287,43.79075],[-79.4529,43.79075],[-79.4529,43.79075],[-79.45308,43.7907],[-79.45308,43.79070999999999],[-79.45317,43.79068999999999]]}",90 Fisherville Rd,"105","216",0.486111111111111,43.7897446,-79.4520106,"8310",Steeles Ave West at Torresdale Ave,43.790688,-79.453166,Some,"1","1","231","122",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.45206299999999,43.790232],[-79.45213499999999,43.79019199999999],[-79.45222599999999,43.79012],[-79.452348,43.79009099999999],[-79.45240699999999,43.79007699999999],[-79.45266599999999,43.79002899999999],[-79.452945,43.79070999999999],[-79.45306399999999,43.79068399999999],[-79.453156,43.790664]]}",1201 Steeles Ave W,"116","214",0.542056074766355,43.7904235,-79.4521494,"8310",Steeles Ave West at Torresdale Ave,43.790688,-79.453166,Some,"1","1","151","123",OpenStreetMaps,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.44792999999999,43.78020999999999],[-79.44792999999999,43.7802],[-79.44794,43.78018],[-79.44794,43.78014999999999],[-79.44792999999999,43.78013],[-79.44792999999999,43.78013],[-79.44787999999999,43.78009],[-79.44783999999999,43.78009],[-79.44781999999999,43.78009],[-79.44778999999999,43.78007999999999],[-79.44773999999999,43.78007],[-79.44769999999999,43.78005999999999],[-79.44764999999999,43.78005],[-79.44754,43.78002],[-79.44754,43.78002],[-79.44751999999999,43.77996999999999],[-79.44750999999999,43.77987],[-79.4475,43.77978999999999],[-79.44749,43.77975],[-79.44749,43.77971999999999],[-79.44753,43.77958],[-79.44753,43.77958],[-79.44741999999999,43.77955999999999],[-79.44733999999999,43.77955],[-79.44728999999999,43.77953999999999],[-79.44727,43.77953999999999],[-79.44723999999999,43.77953999999999],[-79.44719999999999,43.77953999999999],[-79.44714,43.77953999999999],[-79.44710999999999,43.77953999999999]]}",80 Antibes Dr,"178","509",0.349705304518664,43.7802588,-79.4481586,"9283",Opposite 100 Antibes Dr,43.779568,-79.446995,Some,"1","1","124","124",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.45279999999999,43.77812],[-79.45280999999999,43.77810999999999],[-79.45282,43.77810999999999],[-79.45283,43.77810999999999],[-79.45283999999999,43.77812],[-79.45284999999999,43.77812],[-79.45286,43.77812],[-79.45287,43.77812],[-79.45287999999999,43.77812],[-79.45288999999999,43.77812],[-79.45288999999999,43.77812999999999],[-79.4529,43.77812999999999],[-79.45291,43.77812999999999],[-79.45292,43.77812999999999],[-79.45292,43.77814],[-79.45292999999999,43.77814],[-79.45293999999999,43.77814],[-79.45293999999999,43.77814999999999],[-79.45295,43.77814999999999],[-79.45296,43.77816],[-79.45296999999999,43.77816],[-79.45296999999999,43.77817],[-79.45297999999999,43.77817999999999],[-79.45301,43.77825],[-79.45301,43.77825],[-79.45308,43.77825],[-79.45319999999999,43.77826],[-79.45328999999999,43.77832999999999],[-79.45328999999999,43.77832999999999],[-79.45323,43.77841],[-79.45284999999999,43.77884999999999],[-79.45278999999999,43.77891999999999],[-79.45268,43.77904999999999],[-79.45256,43.77919],[-79.45253999999999,43.77922999999999],[-79.45252,43.77926],[-79.45235999999999,43.77951999999999],[-79.45235999999999,43.77951999999999],[-79.45219,43.77948],[-79.45185999999999,43.77938999999999],[-79.45181999999999,43.77938]]}",131 Torresdale Ave,"185","384",0.481770833333333,43.7779854,-79.4527714,"9281",Antibes Dr (South) at Torresdale Ave East Side,43.779378,-79.451816,Some,"1","1","269","125",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.451986,43.778616],[-79.45200099999999,43.778711],[-79.45212399999999,43.778834],[-79.451926,43.77903599999999],[-79.45175,43.779063],[-79.45156099999999,43.779029],[-79.45151799999999,43.77898299999999],[-79.45148199999999,43.77902699999999],[-79.451479,43.779088],[-79.451514,43.779167],[-79.45151699999999,43.779228],[-79.451468,43.77928899999999],[-79.45144,43.77935999999999],[-79.451727,43.77942999999999],[-79.451785,43.77944399999999]]}",133 Torresdale Ave,"166","498",0.333333333333333,43.7786316,-79.4517978,"9281",Antibes Dr (South) at Torresdale Ave East Side,43.779378,-79.451816,Some,"1","1","165","126",OpenStreetMaps,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.44575,43.7875],[-79.44577999999999,43.7875],[-79.44581999999999,43.78746],[-79.44581999999999,43.78745],[-79.44583,43.78743],[-79.44583,43.78741],[-79.44580999999999,43.78737],[-79.44580999999999,43.78737],[-79.44584999999999,43.78736],[-79.44608999999999,43.78730999999999],[-79.4461,43.78730999999999],[-79.44625,43.78728],[-79.44625,43.78728],[-79.44629,43.78743999999999]]}",6101 Bathurst St,"98","115",0.852173913043478,43.7876255,-79.4457667,"183",6101 Bathurst St,43.787443,-79.446244,Some,"1","1","88","127",Google,"0",Shelter With Bench Underneath
